aX,aY,aZ,gX,gY,gZ
-0.008,-0.032,0.973,0.793,-0.305,0.061
-0.007,-0.033,0.973,0.732,-0.305,0.244
-0.007,-0.033,0.973,0.610,-0.244,0.122
-0.006,-0.033,0.972,0.549,-0.305,0.244
-0.007,-0.032,0.971,0.732,-0.183,-0.122
-0.007,-0.032,0.973,0.610,-0.183,0.000
-0.007,-0.033,0.973,0.549,-0.244,0.061
-0.006,-0.033,0.973,0.671,-0.122,0.000
-0.007,-0.033,0.974,0.732,-0.061,0.061
-0.008,-0.032,0.973,0.549,-0.244,0.183
-0.008,-0.032,0.973,0.610,-0.244,0.061
-0.007,-0.033,0.974,0.549,-0.244,0.061
-0.006,-0.033,0.973,0.671,-0.244,-0.061
-0.006,-0.033,0.974,0.549,-0.244,-0.061
-0.006,-0.032,0.974,0.671,-0.305,0.000
-0.006,-0.032,0.975,0.549,-0.183,0.122
-0.007,-0.033,0.973,0.732,-0.061,0.061
-0.006,-0.033,0.973,0.610,-0.122,0.183
-0.006,-0.032,0.973,0.549,-0.305,0.061
-0.007,-0.033,0.974,0.305,-0.183,0.122
-0.007,-0.033,0.973,0.488,-0.244,0.000
-0.008,-0.032,0.974,0.610,-0.366,0.061
-0.007,-0.033,0.973,0.549,-0.061,0.000
-0.007,-0.033,0.974,0.610,-0.244,0.244
-0.006,-0.033,0.973,0.732,-0.305,0.122
-0.006,-0.033,0.974,0.671,-0.305,0.183
-0.006,-0.033,0.974,0.549,-0.366,0.183
-0.005,-0.032,0.973,0.732,-0.244,0.122
-0.006,-0.033,0.973,0.671,-0.122,0.305
-0.006,-0.033,0.973,0.610,-0.305,0.366
-0.006,-0.033,0.974,0.671,-0.427,0.061
-0.008,-0.033,0.974,0.732,-0.244,0.061
-0.008,-0.032,0.972,0.610,-0.366,0.305
-0.008,-0.033,0.972,0.488,-0.122,0.000
-0.006,-0.032,0.973,0.671,0.000,0.183
-0.007,-0.031,0.973,0.732,-0.183,0.183
-0.007,-0.033,0.974,0.671,-0.061,0.183
-0.007,-0.033,0.973,0.732,0.000,-0.061
-0.006,-0.033,0.973,0.610,-0.244,0.000
-0.006,-0.033,0.974,0.671,-0.122,0.000
-0.007,-0.033,0.973,0.671,-0.183,-0.061
-0.006,-0.033,0.973,0.671,-0.366,0.000
-0.005,-0.033,0.973,0.610,-0.366,0.122
-0.007,-0.033,0.973,0.732,-0.366,0.061
-0.006,-0.031,0.974,0.732,-0.305,0.000
-0.008,-0.032,0.974,0.488,-0.122,0.000
-0.007,-0.032,0.973,0.549,-0.244,0.061
-0.008,-0.033,0.973,0.549,-0.427,0.000
-0.007,-0.033,0.974,0.610,-0.305,0.122
-0.007,-0.031,0.974,0.427,-0.366,0.061
-0.007,-0.033,0.973,0.488,-0.122,0.122
-0.007,-0.033,0.973,0.793,-0.122,0.122
-0.005,-0.032,0.973,0.610,0.000,0.183
-0.006,-0.033,0.973,0.671,-0.305,0.183
-0.005,-0.033,0.974,0.488,-0.366,0.122
-0.007,-0.034,0.974,0.671,-0.183,0.000
-0.006,-0.034,0.977,0.732,-0.122,-0.061
-0.006,-0.033,0.973,0.671,-0.061,0.000
-0.008,-0.033,0.973,0.610,-0.244,0.122
-0.008,-0.031,0.973,0.671,-0.183,0.000
-0.007,-0.031,0.973,0.488,-0.061,0.061
-0.008,-0.031,0.974,0.732,-0.244,0.122
-0.008,-0.033,0.974,0.488,-0.061,0.122
-0.008,-0.033,0.972,0.488,0.061,0.244
-0.005,-0.033,0.974,0.732,0.061,0.122
-0.009,-0.033,0.974,0.549,-0.183,0.122
-0.005,-0.032,0.971,0.671,-0.244,-0.122
-0.006,-0.032,0.975,0.488,-0.122,0.183
-0.010,-0.033,0.973,0.366,-0.244,0.183
-0.005,-0.031,0.973,0.549,0.061,0.061
-0.006,-0.034,0.974,0.793,-0.122,0.061
-0.008,-0.032,0.973,0.610,-0.244,0.122
-0.006,-0.035,0.973,0.671,-0.183,0.122
-0.006,-0.033,0.973,0.671,-0.183,0.000
-0.007,-0.032,0.973,0.549,-0.366,0.061
-0.007,-0.033,0.972,0.610,-0.244,0.427
-0.005,-0.033,0.973,0.671,-0.061,0.305
-0.007,-0.033,0.974,0.671,-0.244,0.183
-0.006,-0.033,0.972,0.549,-0.305,0.061
-0.005,-0.032,0.973,0.549,-0.366,0.000
-0.007,-0.033,0.973,0.488,-0.244,0.061
-0.008,-0.032,0.973,0.549,-0.061,0.122
-0.007,-0.030,0.973,0.610,-0.122,0.061
-0.008,-0.033,0.974,0.671,-0.183,0.000
-0.007,-0.033,0.973,0.610,-0.061,0.122
-0.005,-0.032,0.973,0.732,-0.122,0.000
-0.006,-0.033,0.974,0.549,-0.183,-0.061
-0.007,-0.034,0.972,0.488,-0.244,-0.122
-0.014,-0.024,0.972,0.916,0.122,0.122
0.021,-0.066,0.995,1.709,1.160,0.244
-0.016,-0.022,0.958,-2.441,-3.540,0.000
-0.030,-0.006,0.964,-3.235,-3.296,-0.061
0.001,-0.039,0.985,2.014,2.075,0.000
0.007,-0.048,0.972,1.709,1.831,0.183
-0.008,-0.025,0.967,-0.916,-1.465,-0.183
-0.016,-0.025,0.977,-0.305,-1.648,-0.671
-0.007,-0.031,0.974,0.732,-0.366,-0.183
-0.007,-0.032,0.972,0.671,-0.366,0.122
-0.006,-0.031,0.973,0.610,-0.732,0.183
-0.007,-0.033,0.974,0.671,-0.793,0.183
-0.007,-0.033,0.972,0.549,-0.732,0.183
-0.008,-0.032,0.974,0.488,-0.732,0.061
-0.007,-0.032,0.975,0.549,-0.671,0.061
-0.010,-0.029,0.972,0.549,-0.549,-0.122
-0.008,-0.029,0.974,0.610,-0.244,0.122
-0.009,-0.031,0.973,0.610,-0.366,0.183
-0.009,-0.029,0.973,0.427,-0.549,0.061
-0.009,-0.030,0.973,0.427,-0.488,0.000
-0.008,-0.031,0.973,0.427,-0.244,0.122
-0.009,-0.031,0.972,0.366,-0.244,0.122
-0.008,-0.031,0.974,0.610,-0.061,0.122
-0.007,-0.032,0.974,0.549,-0.305,0.244
-0.007,-0.033,0.974,0.488,-0.427,-0.061
-0.007,-0.033,0.973,0.549,-0.427,-0.061
-0.006,-0.033,0.974,0.610,-0.305,0.244
-0.008,-0.032,0.972,0.488,-0.183,0.061
-0.007,-0.031,0.974,0.488,0.061,0.183
-0.009,-0.031,0.973,0.549,-0.122,0.061
-0.010,-0.030,0.973,0.610,-0.244,-0.183
-0.008,-0.029,0.974,0.732,-0.061,-0.122
-0.009,-0.030,0.974,0.671,-0.122,0.000
-0.008,-0.030,0.974,0.610,-0.183,0.000
-0.007,-0.031,0.974,0.610,-0.244,0.183
-0.007,-0.032,0.973,0.549,-0.305,0.000
-0.006,-0.032,0.972,0.549,-0.244,0.122
-0.006,-0.032,0.975,0.427,-0.244,0.244
-0.008,-0.032,0.974,0.488,-0.427,0.183
-0.006,-0.033,0.974,0.488,-0.183,0.061
-0.010,-0.029,0.972,0.488,-0.427,0.122
-0.006,-0.033,0.975,0.671,-0.122,0.061
-0.004,-0.031,0.973,0.549,-0.183,0.000
-0.011,-0.028,0.971,0.427,-0.488,0.061
-0.004,-0.036,0.979,1.038,0.000,0.122
-0.006,-0.027,0.971,0.366,-0.488,0.122
-0.012,-0.026,0.970,0.488,-0.549,0.183
-0.000,-0.038,0.980,1.221,0.244,0.061
-0.010,-0.029,0.969,0.366,-0.610,0.183
-0.008,-0.029,0.973,0.183,-0.610,0.122
-0.007,-0.034,0.976,0.977,-0.061,-0.061
-0.006,-0.032,0.971,0.610,-0.122,0.122
-0.008,-0.030,0.974,0.488,-0.549,0.061
-0.008,-0.031,0.973,0.610,-0.427,-0.061
-0.007,-0.031,0.973,0.671,-0.244,-0.061
-0.009,-0.031,0.974,0.549,-0.488,0.000
-0.010,-0.031,0.973,0.488,-0.427,0.000
-0.009,-0.030,0.973,0.488,-0.244,0.183
-0.008,-0.031,0.973,0.671,-0.488,0.061
-0.008,-0.031,0.974,0.671,-0.427,0.000
-0.008,-0.030,0.974,0.610,-0.427,0.122
-0.008,-0.031,0.973,0.549,-0.549,0.183
-0.007,-0.032,0.972,0.488,-0.366,0.061
-0.007,-0.032,0.973,0.610,-0.122,0.061
-0.007,-0.032,0.973,0.793,-0.488,0.183
-0.007,-0.032,0.974,0.732,-0.610,0.061
-0.008,-0.032,0.974,0.671,-0.732,0.183
0.001,-0.031,0.974,0.488,-0.854,0.122
-0.009,-0.037,0.972,0.732,-2.197,0.000
-0.025,-0.026,0.972,0.122,-3.113,0.061
-0.002,-0.027,0.976,0.488,-0.488,-0.122
-0.008,-0.043,0.976,1.343,-0.427,-0.122
-0.017,-0.023,0.970,-0.122,-2.319,0.000
-0.013,-0.028,0.973,0.061,0.061,0.000
-0.003,-0.036,0.974,1.465,0.793,0.061
-0.010,-0.032,0.973,0.732,-0.122,0.061
-0.014,-0.027,0.973,0.061,-0.671,-0.061
-0.010,-0.030,0.974,0.488,0.061,-0.061
-0.007,-0.033,0.974,0.854,0.366,0.061
-0.009,-0.031,0.973,0.488,0.000,0.061
-0.009,-0.030,0.973,0.305,-0.061,0.122
-0.009,-0.031,0.973,0.549,-0.122,0.244
-0.009,-0.031,0.974,0.732,-0.305,0.061
-0.010,-0.031,0.973,0.366,-0.610,0.000
-0.010,-0.031,0.973,0.366,-0.488,0.061
-0.011,-0.031,0.975,0.427,-0.366,0.122
-0.011,-0.031,0.973,0.488,-0.305,0.061
-0.010,-0.030,0.972,0.610,-0.366,0.183
-0.010,-0.031,0.972,0.610,-0.427,0.183
-0.010,-0.032,0.973,0.671,-0.366,0.183
-0.010,-0.031,0.974,0.671,-0.244,0.061
-0.010,-0.032,0.973,0.732,-0.305,0.061
-0.009,-0.031,0.973,0.610,0.000,0.244
-0.011,-0.031,0.973,0.793,-0.122,0.244
-0.010,-0.030,0.973,0.732,-0.305,0.122
-0.010,-0.029,0.974,0.793,-0.244,0.122
-0.012,-0.030,0.973,0.793,-0.549,0.183
-0.009,-0.030,0.971,0.671,-0.366,-0.061
-0.009,-0.031,0.974,0.671,-0.549,0.122
-0.014,-0.031,0.974,0.671,-0.916,0.122
-0.010,-0.029,0.973,0.610,-0.244,-0.061
-0.009,-0.033,0.973,0.977,-0.061,0.000
-0.010,-0.033,0.974,0.732,-0.244,0.061
-0.011,-0.032,0.973,0.488,-0.366,0.122
-0.010,-0.032,0.973,0.427,-0.061,0.244
-0.010,-0.032,0.974,0.732,-0.183,0.122
-0.009,-0.031,0.974,0.549,-0.305,0.183
-0.010,-0.031,0.974,0.610,-0.183,0.061
-0.010,-0.032,0.972,0.732,-0.183,0.183
-0.010,-0.030,0.973,0.671,-0.061,0.183
-0.006,-0.032,0.973,0.793,-0.610,0.244
-0.020,-0.031,0.972,0.671,-1.953,0.000
-0.021,-0.026,0.972,0.061,-0.488,0.000
0.008,-0.033,0.976,0.977,1.526,0.000
-0.021,-0.036,0.972,0.977,-1.221,0.061
-0.014,-0.022,0.970,-0.183,-0.305,0.183
-0.006,-0.036,0.975,1.099,0.732,0.183
-0.007,-0.036,0.973,1.099,0.244,0.061
-0.015,-0.028,0.972,0.122,-0.488,0.244
-0.010,-0.029,0.973,0.610,0.244,0.122
-0.007,-0.034,0.976,1.099,0.854,0.244
-0.010,-0.032,0.972,0.671,0.244,0.122
-0.012,-0.029,0.974,0.244,-0.122,0.122
-0.009,-0.032,0.974,0.549,0.000,0.061
-0.008,-0.033,0.973,0.732,-0.122,0.122
-0.011,-0.031,0.973,0.305,-0.549,0.122
-0.012,-0.030,0.974,0.122,-0.732,0.061
-0.011,-0.031,0.973,0.305,-0.366,0.061
-0.011,-0.031,0.973,0.305,-0.244,0.061
-0.010,-0.031,0.974,0.427,-0.244,0.061
-0.010,-0.031,0.973,0.488,-0.244,0.000
-0.011,-0.030,0.974,0.366,-0.183,0.000
-0.010,-0.031,0.972,0.427,-0.122,0.000
-0.010,-0.030,0.974,0.610,0.061,0.305
-0.019,-0.029,0.969,0.549,-0.305,0.122
-0.005,-0.030,0.974,0.671,-0.061,0.244
-0.015,-0.033,0.972,0.671,0.000,0.061
-0.006,-0.029,0.974,0.183,-0.427,0.000
-0.015,-0.030,0.972,0.244,-0.549,-0.061
-0.010,-0.031,0.973,0.488,-0.122,0.183
-0.010,-0.031,0.973,0.610,-0.061,0.122
-0.011,-0.032,0.974,0.732,-0.061,0.183
-0.009,-0.030,0.974,0.488,-0.183,0.122
-0.010,-0.031,0.974,0.488,-0.244,0.183
-0.010,-0.032,0.973,0.488,-0.366,0.122
-0.010,-0.032,0.974,0.549,-0.427,0.122
-0.010,-0.031,0.974,0.549,-0.427,-0.122
-0.012,-0.032,0.972,0.488,-0.549,0.061
-0.010,-0.030,0.973,0.488,-0.488,0.305
-0.011,-0.031,0.973,0.793,-0.305,0.244
-0.010,-0.031,0.972,0.671,-0.183,0.122
-0.012,-0.031,0.973,0.610,-0.061,0.122
-0.011,-0.030,0.973,0.732,0.000,-0.061
-0.011,-0.031,0.974,0.916,0.122,0.000
-0.010,-0.032,0.974,1.099,0.244,0.000
-0.009,-0.031,0.974,0.854,0.305,0.244
-0.012,-0.030,0.972,0.916,0.366,0.061
-0.009,-0.031,0.974,0.854,0.488,0.366
-0.010,-0.032,0.973,0.916,0.366,0.244
-0.009,-0.032,0.974,0.916,0.305,0.183
-0.010,-0.031,0.974,0.671,0.305,0.122
-0.011,-0.031,0.975,0.671,0.366,0.183
-0.008,-0.032,0.974,0.854,0.793,0.244
-0.000,-0.033,0.975,0.671,0.427,0.305
-0.017,-0.026,0.968,0.671,-0.366,0.122
-0.000,-0.039,0.981,1.404,0.549,0.183
-0.012,-0.033,0.969,0.671,-0.366,0.183
-0.013,-0.028,0.974,0.122,-0.427,0.061
-0.009,-0.035,0.976,1.038,0.549,0.244
-0.007,-0.032,0.972,0.793,0.305,0.244
-0.010,-0.030,0.973,0.549,-0.244,0.122
-0.009,-0.030,0.974,0.793,-0.122,0.244
-0.008,-0.032,0.974,0.732,-0.122,0.244
-0.011,-0.030,0.972,0.549,-0.488,0.061
-0.009,-0.031,0.974,0.549,-0.183,0.183
-0.009,-0.031,0.973,0.610,-0.366,0.305
-0.009,-0.031,0.974,0.488,-0.366,0.061
-0.010,-0.031,0.973,0.671,-0.366,0.122
-0.008,-0.032,0.974,0.793,-0.244,0.061
-0.009,-0.030,0.971,0.671,-0.366,0.061
-0.010,-0.031,0.974,0.549,-0.122,0.305
-0.009,-0.032,0.973,0.793,-0.305,0.183
-0.010,-0.031,0.973,0.732,-0.366,0.122
-0.010,-0.032,0.972,0.610,-0.366,0.061
-0.009,-0.031,0.973,0.916,-0.366,-0.061
-0.010,-0.031,0.972,0.732,-0.244,0.000
-0.011,-0.031,0.973,0.671,-0.427,0.122
-0.010,-0.031,0.973,0.671,-0.427,0.061
-0.010,-0.031,0.973,0.610,-0.366,0.122
-0.010,-0.031,0.972,0.732,-0.488,0.061
-0.010,-0.032,0.973,0.793,-0.305,0.061
-0.008,-0.032,0.973,0.732,-0.183,0.122
-0.009,-0.032,0.973,0.610,-0.122,0.183
-0.009,-0.032,0.974,0.793,-0.305,0.000
-0.009,-0.032,0.973,0.732,-0.244,0.061
-0.006,-0.032,0.974,0.793,-0.183,0.000
-0.011,-0.033,0.973,0.732,-0.549,0.000
-0.011,-0.030,0.974,0.549,-0.732,0.061
-0.010,-0.032,0.974,0.427,-0.244,0.244
-0.008,-0.033,0.972,0.732,-0.061,0.183
-0.009,-0.031,0.973,0.610,-0.305,0.366
-0.011,-0.031,0.973,0.488,-0.610,0.061
-0.009,-0.031,0.975,0.549,-0.488,0.183
-0.010,-0.031,0.973,0.671,-0.122,0.122
-0.010,-0.031,0.973,0.488,-0.244,0.366
-0.009,-0.032,0.973,0.549,-0.183,0.183
-0.010,-0.032,0.973,0.671,-0.183,0.061
-0.010,-0.031,0.973,0.671,-0.244,-0.061
-0.011,-0.032,0.973,0.793,-0.366,0.061
-0.011,-0.032,0.973,0.610,-0.183,0.244
-0.008,-0.030,0.973,0.549,0.000,0.183
-0.009,-0.031,0.973,0.610,-0.061,0.244
-0.008,-0.031,0.973,0.549,-0.244,0.183
-0.006,-0.031,0.972,0.610,-0.610,0.122
-0.010,-0.032,0.972,0.854,-0.427,0.122
-0.011,-0.032,0.974,0.732,-0.305,0.183
-0.009,-0.032,0.973,0.732,-0.427,0.122
-0.010,-0.031,0.973,0.793,-0.671,0.122
-0.011,-0.031,0.974,0.793,-0.427,0.061
-0.010,-0.031,0.974,0.732,0.000,0.244
-0.010,-0.031,0.971,0.549,0.183,0.122
-0.015,-0.031,0.972,0.549,0.305,0.000
-0.007,-0.033,0.975,0.610,0.244,0.183
-0.012,-0.031,0.971,0.488,-0.427,0.122
-0.011,-0.029,0.973,0.610,-0.549,0.061
-0.008,-0.034,0.975,1.160,-0.427,0.183
-0.008,-0.035,0.972,0.793,-0.610,0.183
-0.009,-0.032,0.972,0.366,-0.671,0.183
-0.008,-0.034,0.975,0.671,-0.549,0.122
-0.002,-0.028,0.973,0.732,-0.366,0.183
-0.015,-0.032,0.971,0.366,0.305,0.610
-0.013,-0.038,0.976,0.671,0.854,0.549
-0.008,-0.034,0.972,0.671,0.305,0.183
-0.012,-0.029,0.973,0.122,-0.366,0.183
-0.012,-0.030,0.974,0.244,-0.244,0.122
-0.009,-0.031,0.974,0.732,0.122,0.183
-0.012,-0.031,0.974,0.366,-0.061,0.183
-0.012,-0.030,0.975,0.183,-0.366,0.122
-0.009,-0.031,0.974,0.305,-0.061,0.183
-0.012,-0.032,0.971,0.305,-0.183,0.061
-0.009,-0.032,0.974,0.305,-0.061,0.000
-0.009,-0.034,0.972,0.549,-0.061,0.000
-0.009,-0.033,0.972,0.671,-0.366,-0.183
-0.009,-0.033,0.974,0.366,-0.366,0.061
-0.008,-0.032,0.974,0.488,-0.061,0.244
-0.009,-0.033,0.972,0.732,-0.366,0.000
-0.010,-0.031,0.974,0.671,-0.610,0.061
-0.010,-0.031,0.974,0.488,-0.610,0.061
-0.011,-0.031,0.974,0.549,-0.549,0.000
-0.011,-0.030,0.973,0.488,-0.671,-0.061
-0.010,-0.031,0.973,0.671,-0.488,0.305
-0.011,-0.030,0.974,0.671,-0.488,0.366
-0.012,-0.031,0.973,0.610,-0.549,0.122
-0.011,-0.032,0.972,0.610,-0.549,0.122
-0.011,-0.032,0.974,0.427,-0.366,0.000
-0.009,-0.033,0.973,0.366,-0.305,0.061
-0.010,-0.033,0.973,0.549,-0.122,0.183
-0.010,-0.034,0.973,0.610,-0.183,0.122
-0.010,-0.033,0.973,0.610,-0.244,0.061
-0.009,-0.032,0.974,0.488,-0.305,0.061
-0.009,-0.032,0.973,0.305,-0.183,0.122
-0.010,-0.031,0.972,0.427,-0.122,-0.061
-0.010,-0.031,0.973,0.305,-0.122,0.061
-0.010,-0.031,0.973,0.366,-0.183,0.183
-0.009,-0.031,0.973,0.488,-0.122,0.122
-0.014,-0.031,0.973,0.549,-0.305,0.122
-0.011,-0.031,0.973,0.366,-0.061,0.061
-0.011,-0.032,0.972,0.732,0.122,0.000
-0.011,-0.032,0.973,0.610,0.244,0.183
-0.010,-0.032,0.974,0.427,0.122,0.183
-0.009,-0.032,0.974,0.488,0.183,0.122
-0.009,-0.032,0.973,0.549,0.244,0.000
-0.004,-0.032,0.974,0.671,0.061,0.000
-0.010,-0.031,0.973,1.038,-0.061,-0.122
-0.003,-0.038,0.978,1.160,0.183,-0.061
-0.012,-0.028,0.969,0.244,-0.671,-0.244
-0.013,-0.032,0.976,0.671,-0.305,-0.427
-0.010,-0.031,0.974,0.793,-0.183,0.061
-0.012,-0.032,0.973,0.305,-0.427,0.122
-0.010,-0.031,0.974,0.427,-0.183,0.000
-0.007,-0.033,0.974,0.671,0.061,0.244
-0.011,-0.030,0.972,0.610,-0.244,0.366
-0.010,-0.032,0.974,0.549,-0.305,0.244
-0.011,-0.031,0.973,0.610,-0.183,0.122
-0.011,-0.031,0.974,0.732,-0.122,0.000
-0.009,-0.032,0.973,0.793,0.427,0.244
-0.009,-0.032,0.973,0.854,0.122,0.244
-0.010,-0.031,0.973,0.732,-0.244,0.305
-0.010,-0.032,0.974,0.793,0.000,0.183
-0.009,-0.031,0.974,0.610,-0.061,0.122
-0.010,-0.032,0.973,0.549,-0.183,0.183
-0.010,-0.031,0.973,0.793,0.000,0.305
-0.009,-0.032,0.973,0.671,-0.061,0.244
-0.010,-0.032,0.973,0.671,-0.122,0.122
-0.008,-0.032,0.974,0.488,-0.183,0.183
-0.009,-0.031,0.973,0.549,-0.305,0.122
-0.009,-0.032,0.974,0.427,-0.183,0.000
-0.010,-0.031,0.972,0.488,-0.061,0.061
-0.010,-0.031,0.973,0.427,-0.122,0.244
-0.010,-0.032,0.974,0.488,-0.122,0.122
-0.009,-0.032,0.974,0.549,-0.061,0.183
-0.010,-0.031,0.973,0.610,-0.244,0.244
-0.010,-0.031,0.973,0.671,-0.305,0.061
-0.010,-0.033,0.973,0.549,-0.366,0.366
-0.010,-0.031,0.973,0.610,-0.366,0.305
-0.010,-0.032,0.973,0.488,-0.244,0.305
-0.010,-0.032,0.973,0.549,-0.305,0.366
-0.010,-0.033,0.974,0.671,-0.305,0.244
-0.010,-0.032,0.973,0.427,-0.183,0.122
-0.010,-0.032,0.973,0.366,0.122,0.244
-0.010,-0.031,0.973,0.488,0.305,0.366
-0.004,-0.031,0.974,0.671,0.244,0.183
-0.014,-0.027,0.968,0.549,-0.061,0.061
-0.005,-0.036,0.979,1.343,0.305,0.061
-0.010,-0.033,0.971,1.160,0.122,-0.122
-0.011,-0.029,0.971,0.549,-0.122,0.122
-0.009,-0.033,0.974,0.977,0.305,0.366
-0.006,-0.035,0.974,1.221,0.549,0.183
-0.010,-0.034,0.973,0.916,0.000,0.122
-0.011,-0.031,0.974,0.549,-0.183,0.122
-0.009,-0.032,0.973,0.854,0.183,0.122
-0.008,-0.033,0.973,0.916,0.305,0.000
-0.010,-0.033,0.973,0.671,-0.061,0.061
-0.011,-0.030,0.973,0.610,-0.488,0.183
-0.011,-0.032,0.974,0.854,-0.061,0.061
-0.009,-0.033,0.973,0.854,0.183,0.000
-0.007,-0.034,0.974,0.732,0.183,0.244
-0.009,-0.030,0.972,0.732,-0.122,0.183
-0.010,-0.031,0.973,0.732,-0.305,0.000
-0.007,-0.033,0.974,0.854,-0.061,-0.061
-0.008,-0.034,0.973,0.671,-0.244,0.000
-0.009,-0.033,0.974,0.427,-0.244,0.061
-0.009,-0.032,0.973,0.427,-0.061,0.305
-0.008,-0.033,0.973,0.732,-0.183,0.305
-0.009,-0.033,0.973,0.549,-0.122,0.061
-0.009,-0.032,0.973,0.549,-0.122,0.305
-0.009,-0.031,0.973,0.549,-0.244,0.183
-0.009,-0.032,0.974,0.610,-0.061,-0.061
-0.009,-0.032,0.973,0.427,-0.183,0.122
-0.010,-0.031,0.974,0.488,-0.305,0.122
-0.009,-0.032,0.974,0.671,-0.244,0.122
-0.010,-0.032,0.972,0.549,-0.366,0.122
-0.008,-0.032,0.972,0.488,-0.244,0.183
-0.009,-0.033,0.973,0.671,-0.244,0.061
-0.008,-0.033,0.973,0.671,-0.305,0.122
-0.008,-0.033,0.973,0.732,-0.244,0.244
-0.009,-0.033,0.974,0.671,-0.183,0.305
-0.009,-0.033,0.974,0.793,-0.061,0.122
-0.008,-0.032,0.975,0.854,-0.061,0.122
-0.010,-0.031,0.971,0.732,-0.244,0.122
-0.010,-0.032,0.973,0.793,-0.244,0.305
-0.010,-0.032,0.973,0.854,-0.122,0.244
-0.009,-0.031,0.973,0.671,-0.122,0.305
-0.008,-0.032,0.974,0.671,-0.061,0.244
-0.009,-0.032,0.975,0.549,0.061,0.183
-0.009,-0.032,0.973,0.610,0.122,0.122
-0.009,-0.033,0.974,0.793,-0.122,0.305
-0.009,-0.033,0.973,0.671,-0.122,0.061
-0.008,-0.032,0.972,0.732,-0.061,0.000
-0.008,-0.032,0.974,0.793,0.000,0.122
-0.008,-0.032,0.974,0.671,-0.122,-0.061
-0.007,-0.033,0.974,0.671,-0.061,0.366
-0.004,-0.036,0.975,0.732,-0.122,0.305
-0.005,-0.035,0.972,0.549,-0.183,0.122
-0.005,-0.035,0.974,0.488,-0.183,0.183
-0.009,-0.032,0.972,0.488,-0.366,0.122
-0.013,-0.031,0.972,0.488,-0.305,0.000
-0.012,-0.027,0.973,0.549,-0.183,0.183
-0.015,-0.026,0.973,0.610,-0.366,0.305
-0.015,-0.027,0.974,0.610,-0.244,0.061
-0.014,-0.027,0.972,0.793,-0.061,0.061
-0.012,-0.030,0.973,0.916,-0.183,0.061
-0.011,-0.031,0.973,0.916,-0.183,0.122
-0.008,-0.031,0.974,0.610,-0.122,0.183
-0.009,-0.032,0.973,0.671,-0.122,0.244
-0.008,-0.034,0.973,0.732,-0.061,0.000
-0.007,-0.037,0.974,0.671,-0.122,0.122
-0.002,-0.038,0.974,0.732,-0.122,0.122
-0.002,-0.038,0.974,0.610,-0.183,0.000
-0.004,-0.037,0.974,0.549,-0.122,0.183
-0.007,-0.035,0.974,0.610,-0.427,0.183
-0.008,-0.033,0.974,0.488,-0.488,0.122
-0.010,-0.030,0.973,0.671,-0.366,0.183
-0.012,-0.030,0.973,0.549,-0.305,0.122
-0.013,-0.028,0.972,0.549,-0.183,-0.061
-0.011,-0.029,0.974,0.671,-0.122,0.244
-0.010,-0.030,0.973,0.793,-0.244,0.122
-0.009,-0.030,0.973,0.671,-0.244,0.183
-0.008,-0.032,0.973,0.610,-0.183,0.244
-0.009,-0.032,0.974,0.671,-0.244,0.305
-0.009,-0.031,0.973,0.732,-0.244,0.183
-0.008,-0.032,0.974,0.732,-0.244,0.244
-0.009,-0.034,0.974,0.732,-0.183,0.122
-0.007,-0.034,0.974,0.610,-0.244,0.366
-0.007,-0.034,0.974,0.671,-0.305,0.122
-0.008,-0.034,0.976,0.610,0.000,0.000
-0.009,-0.032,0.974,0.671,0.000,0.183
-0.010,-0.031,0.973,0.366,-0.244,0.244
-0.011,-0.030,0.973,0.732,-0.366,0.183
-0.011,-0.030,0.973,0.610,-0.305,0.183
-0.010,-0.031,0.974,0.916,-0.183,0.122
-0.010,-0.032,0.973,0.916,0.000,0.061
-0.009,-0.032,0.973,0.671,0.122,0.366
-0.008,-0.032,0.973,0.610,0.000,0.305
-0.007,-0.032,0.973,0.732,-0.122,0.061
-0.006,-0.033,0.972,0.671,-0.183,0.061
-0.009,-0.033,0.974,0.793,-0.305,-0.061
-0.006,-0.037,0.975,0.977,0.061,-0.122
-0.011,-0.031,0.972,0.366,-0.061,0.244
-0.010,-0.031,0.973,0.488,-0.122,0.183
-0.007,-0.034,0.975,0.916,0.061,0.000
-0.009,-0.032,0.973,0.549,-0.183,0.000
-0.011,-0.032,0.973,0.183,-0.427,-0.061
-0.004,-0.036,0.974,0.854,0.000,0.061
-0.008,-0.035,0.974,0.854,0.244,0.183
-0.010,-0.029,0.973,0.305,-0.366,0.000
-0.012,-0.029,0.973,0.305,-0.244,0.183
-0.013,-0.029,0.973,0.366,-0.183,0.122
-0.011,-0.028,0.974,0.549,-0.305,0.000
-0.011,-0.028,0.974,0.488,-0.122,0.000
-0.011,-0.031,0.973,0.549,-0.122,0.122
-0.010,-0.030,0.974,0.549,-0.061,0.122
-0.008,-0.031,0.973,0.488,-0.061,0.122
-0.010,-0.031,0.973,0.610,0.000,0.183
-0.009,-0.033,0.974,0.610,-0.244,0.183
-0.005,-0.034,0.972,0.732,-0.183,-0.122
-0.006,-0.035,0.974,0.671,-0.305,0.122
-0.003,-0.038,0.976,0.732,-0.122,0.061
-0.006,-0.033,0.972,0.305,-0.305,0.000
-0.007,-0.034,0.973,0.427,-0.061,0.122
-0.007,-0.034,0.976,0.854,0.061,-0.061
